epoch,lr,train_loss,val_loss,val_score,val_hva_mae,val_ima_mae
95,3.586361029960743e-05,0.0018649351883895423,0.0021081280647194944,5.8121806412935255,3.703021615743637,3.0130843222141266
96,3.445817488181837e-05,0.0023411457451454143,0.00200113894243259,5.7862392708659165,3.536083161830902,3.2145087271928787
97,3.3073405258950326e-05,0.0018135987821307669,0.0022848377520858776,6.210212251543998,3.983672723174095,3.180770754814148
98,3.170999870421076e-05,0.002183952161993044,0.0024032823930610903,6.371160610765219,4.2427744418382645,3.040551669895649
99,3.0368641733858925e-05,0.0017910568775681068,0.002437157803797163,6.590594907104968,3.7922538965940475,3.997630015015602
100,2.9050009761524357e-05,0.001989325313030068,0.0020340430019132327,5.814735308289528,3.759697660803795,2.9357680678367615
101,2.7754766758115705e-05,0.0017745062903826677,0.0018929994075733703,5.6658529452979565,3.6199964731931686,2.9226521030068398
102,2.6483564917491424e-05,0.0015957750693792704,0.0021639850310748443,6.224998495727777,3.6304623782634735,3.7064801678061485
103,2.5237044328060468e-05,0.0015743157460318302,0.0022505641827592626,6.3286773473024365,3.8028184473514557,3.60836985707283
104,2.40158326504786e-05,0.001510102154187313,0.0020502064580796286,5.86136773750186,3.7604599595069885,3.0012968257069588
105,2.282054480160222e-05,0.00187763174542896,0.001830532022722764,5.513433288037777,3.381497487425804,3.0456225723028183
106,2.165178264485934e-05,0.0015578502545424745,0.002042026651906781,5.945173324644566,3.5175528526306152,3.468029245734215
107,2.0510134687193132e-05,0.0016988049655475056,0.0023073246265994385,6.484799066185952,3.9135562628507614,3.673204004764557
108,1.9396175782730994e-05,0.0017543254626964076,0.001875744404969737,5.672036615759135,3.520629361271858,3.073438934981823
109,1.8310466843328175e-05,0.0019017880944803933,0.0019817581269307993,5.709912199527025,3.785998448729515,2.7484482154250145
110,1.725355455613179e-05,0.0015513176215354474,0.0016732858275645413,5.324231998622418,3.368874505162239,2.793367847800255
111,1.6225971108307322e-05,0.0018016230965665412,0.002083392559143249,6.074204362183809,3.6815481781959534,3.418080262839794
112,1.5228233919066424e-05,0.001942382970677189,0.0021654703123203944,6.087775941938162,3.8650672286748886,3.175298161804676
113,1.426084537913072e-05,0.0015625230306891983,0.002361279330216348,6.439922250807285,3.915988951921463,3.6056189984083176
114,1.3324292597762962e-05,0.0016970780829054766,0.0021167658487684093,6.040370570123196,3.699679344892502,3.3438446074724197
